BEV_DICHTH,OPP_WATER,AF_TREINST,AF_OVERST,AF_ZWEMB,AF_BIBLIO,P_SOCMINH,AV3_ARTSPR,AV1_SUPERM,AF_DAGLMD,AF_ZIEK_I,AF_POP,AV1_KDV,AV1_ONDBAS,AANTAL_HH,P_EENP_HH,P_HH_Z_K,P_HH_M_K,GEM_HH_GR,P_WEST_AL,P_N_W_AL,P_MAROKKO,P_ANT_ARU,P_SURINAM,P_TURKIJE,rail,residentials,parcs,recreational,forest,motor,road,agric,industrie,monu_dens,houses_before45,houses60_81,houses45_60,houses_after91,dom45_60,dom60_70,dom80_85,dom1900,ratiofree,ratiorow,ratioindustrie,ratiomeeting,horeca,score
5275,0,2,4.9,2.7,2.2,10,4.4,1,1.2,4.2,5.6,0,1.7,1650,27,32,41,2.3,21,15,7,0,1,4,2716.180188,92.41591499,157.7139706,1424.271011,204.783996,1786.672219,1260.549942,1315.523824,1242.428685,0,0.184176394,0.238651102,0.120622568,0.207522698,0.022931919,0.524916868,0.160052124,1,0.233387358,0.061588331,0.030794165,0.016207455,0.006779211,5
3459,6,1.7,4.5,1.2,1.2,5,4,1,0.7,3.3,4.7,0.7,1.7,350,33,37,31,2.2,12,3,0,0,0,2,2329.985697,0,65.21786039,1532.48486,252.0278659,1389.248756,1065.713869,1079.984672,1233.193264,0,0.044354839,0.169354839,0.713709677,0.068548387,0.233905833,0.103376698,0.03590646,1,0.502262443,0.095022624,0.031674208,0.009049774,0.005423369,8
4834,7,2.1,3.8,1.9,1,2,4.6,1.1,1,2.6,4,1.2,1.6,475,16,35,49,2.7,8,6,1,0,0,3,160.7291534,0,47.06141382,3766.388434,7.761567857,826.3296681,2534.399827,226.2538457,20.18133325,0,0.089238845,0.645669291,0.05511811,0.073490814,0.010499097,0.001834229,0.003177301,1,0.269662921,0.247191011,0.033707865,0.011235955,0.032253915,9
1565,0,1,4.9,1.6,1.4,11,4.2,0.3,0.4,3.7,5.1,0,0.1,755,34,32,33,2.2,16,18,12,0,0,2,205.69908,590.2200443,46.54529917,2426.860699,34.2867715,1266.65847,2157.171437,39.8615572,17.19987387,0,1,0,0,0,0.524126231,0.175211374,0.329016763,1,0.225680934,0.159533074,0.019455253,0.015564202,0.031146297,5
3034,5,2.1,3.5,2,1.1,7,5,0.9,0.9,2.3,3.7,1.2,1.3,1670,29,35,36,2.3,12,13,6,0,1,4,220.5691379,194.236874,85.28186427,2262.606533,159.7586249,845.9593739,2581.978285,467.5410382,0,0,0,0.044776119,0.111940299,0.843283582,0.145455409,0.053419597,0.010057587,0.999510679,0.077474892,0.103299857,0.078909613,0.014347202,0.025073687,6
4517,0,1.3,4.2,1.1,0.7,8,4.2,2.6,0.2,3,4.4,2,2.4,1945,49,30,22,1.9,15,6,2,0,0,2,4305.592302,22.64705138,0,5000,217.1868031,5000,1383.283617,274.1397797,1717.737309,0.01,0.350877193,0.298245614,0.169590643,0.122807018,0.208270218,0.125807116,0.211330823,1.000481693,0.366666667,0.15,0.072222222,0.016666667,0.008101677,6
2417,2,3.5,8.2,3.4,0.7,5,1.1,0.8,0.5,7,8.4,1,1,2075,26,36,38,2.3,11,6,3,0,0,1,1138.892005,0,15.3263366,2970.376884,322.447043,528.0377909,1692.162039,333.9799179,468.1958347,0,0.211453744,0.299559471,0.356828194,0.035242291,0.980075362,0.84121846,0.853598627,0.995810056,0.142458101,0.078212291,0.016759777,0.005586592,0.010412344,6
1735,11,13.5,13.5,10.5,0.4,5,1,1,0.6,11.7,12.5,0.9,1,875,28,37,35,2.3,15,1,0,0,0,0,3161.5936,0,153.7207167,1569.769493,153.1756219,2066.536669,711.4675022,217.5095621,2136.746603,0,0.101796407,0.592814371,0.071856287,0.125748503,0.179423439,0.227982598,0.111199306,0.961989195,0.585858586,0.111111111,0.005050505,0.085858586,0.020208824,7
1471,0,9.9,9.9,6.9,3.6,3,1,0,2.7,10.8,8.9,0,1,360,25,36,38,2.4,13,1,0,0,0,0,797.1792518,36.92469673,0,1466.030647,321.9737035,651.4848895,1888.219041,17.94844444,1099.590434,0.01,0.3,0.4,0.1,0,0.092223207,0.19268405,0.024974971,0.990325011,0.393103448,0.255172414,0.006896552,0.055172414,0.025909097,7
3630,0,6.2,6.2,3.3,0.5,5,3,1,0.4,7.2,5.1,1.5,0.9,765,34,38,28,2.1,14,2,0,0,0,0,2285.363807,0,14.85342708,2245.991529,15.356368,413.9594334,3876.439898,43.12905991,1387.731992,0.02,0.183333333,0.583333333,0.166666667,0.066666667,0.114204801,0.074642349,0.025795798,0.974275689,0.399749373,0.100250627,0.005012531,0.037593985,0.071578536,7
2557,0,6.1,6.1,3.2,1,4,3,0.9,0.6,7.2,5.2,1.9,0.9,915,24,32,44,2.5,10,2,0,0,0,0,5370.090585,102.9014377,12.9723465,1220.904038,247.0870452,4361.544222,569.5340798,23.94005642,3537.593948,0,0.2,0,0,0.8,0.380105729,0.051921083,0.211788262,1,0.285046729,0.210280374,0,0.051401869,0.100347414,7
7784,0,2.2,3.3,0.6,1.7,10,7,1,0.9,4.3,3.5,0.3,2.6,310,23,27,50,2.7,21,31,3,0,2,20,9680.731587,526.7656591,0,5000,304.6123294,5000,796.4078321,7.673179491,3615.101659,0,0,0.666666667,0.333333333,0,0.060678576,0.006307582,0.153196581,1,0.247282609,0.258152174,0.032608696,0.016304348,0.068933604,5
4978,0,2.6,3.7,0.9,2,8,7,1,1.2,4.4,3.9,0,2.1,405,29,28,43,2.4,29,17,3,0,2,6,1001.471417,487.1537925,93.14399293,1238.584526,0,422.5276747,3893.88411,22.11291857,491.4004357,0,0,0,0,0,0.105689765,13.85477162,0.863947229,0.972080922,0.192477876,0.279867257,0.011061947,0.017699115,0.023904014,5
4628,0,2.6,3.7,0.9,1.9,2,7,1.1,1.2,4.1,3.9,0,2.8,325,16,46,38,2.5,14,3,1,0,0,1,574.7799197,0,0,1861.363175,226.8140271,1415.069552,1790.241066,596.159373,773.7571962,0,0.069945355,0.012021858,0.090710383,0.796721311,0.108986667,0.038990337,0.067286453,1,0.297757848,0.143497758,0.022421525,0.031390135,0.054176829,6
5370,0,2.5,3.8,1.5,2.5,15,7,1.9,1.1,4.7,4,1,2.2,1180,35,23,42,2.3,23,19,3,1,1,8,261.9546328,0,75.01318254,1461.765054,203.5199377,1061.552712,2102.962905,587.7362593,346.6009491,0,0,0.650434783,0,0.349565217,0.004449754,0.003286716,0.840019329,1,0.33045977,0.137931034,0.034482759,0.020114943,0.009395463,4
4527,0,1.9,2.8,0.9,1,15,7.3,2.2,0.5,3.8,3,0.5,1.9,555,40,28,32,2.1,14,16,3,0,1,5,206.0693112,0,77.60512451,909.1937426,217.1387258,492.8915014,2583.651366,473.9056398,0,0,0.555555556,0.222222222,0.333333333,0,0.227875234,0.421855095,0.084013747,1,0.349127182,0.118869493,0.049044057,0.014131338,0.166292429,6
5193,0,2.3,3.2,0.8,1.4,7,7,1.8,0.5,3.8,3.4,0,2.6,315,26,34,40,2.4,16,13,3,0,0,6,94.33419355,0,106.4802498,1215.283653,141.7010159,330.2119565,2719.965408,1130.536503,0,0,0.166666667,0.388888889,0.027777778,0.138888889,0.165729969,0.008681202,0.107860541,1,0.220916569,0.236192714,0.03760282,0.009400705,0.126036966,6
7508,0,2.4,3.5,0.7,1.8,11,7,1.1,1,4.1,3.7,0.2,2.9,510,28,26,46,2.5,18,25,4,0,2,12,1070.460575,0,86.84199022,349.9230968,60.73409666,494.9948593,3556.144102,642.8382856,333.560295,0,0.003241491,0.82171799,0.004862237,0.021069692,0.11709112,0.013152865,0.028074215,1,0.291814947,0.195729537,0.035587189,0.014234875,0.002864477,5
6356,0,1.6,2.9,1.2,1.8,19,7.3,3.3,0.4,3.8,3.1,1.7,2,1295,34,20,46,2.3,20,38,7,1,1,19,1149.85712,0,177.6854058,582.0536156,164.8399802,221.1129562,3802.496135,362.0679216,0,0,0.038461538,0.769230769,0.115384615,0.028846154,0.087851046,0.687614268,0.093307991,1,0.562857143,0.12,0.02,0.017142857,0.023502997,3
5509,0,1.2,2.5,0.9,1.3,6,8.1,3.9,0.4,3.5,2.7,2,2.2,615,27,36,37,2.3,14,12,2,1,0,7,133.6428044,0,94.19286172,1253.922257,99.53139477,869.1336759,2232.507608,604.0794353,0,0,0.118811881,0.059405941,0,0.00990099,0.465188864,0.506710629,0.062568225,1,0.299270073,0.208029197,0.02189781,0.018248175,0.005423369,6
3335,4,1.9,2.7,1.2,0.9,18,7.7,2.4,0.5,3.6,2.9,0.2,0.5,610,65,30,5,1.4,19,13,2,0,0,7,1001.610505,0,57.33166447,2123.814904,104.752452,1658.818852,1388.490056,347.6869113,762.7736921,0,0.036199095,0.058823529,0,0.868778281,0.129780724,2.011166795,0.149272362,1,0.955476402,0.00445236,0.042742654,0.00890472,0.023292845,5
5054,12,0.8,1.8,1.2,0.5,7,9.7,3.6,0.3,2.8,2,2.2,1.9,1705,40,33,27,2,13,5,1,0,0,1,1348.427052,1581.664252,0,5000,0,477.3686206,552.4394124,328.0831226,539.7610632,0,0,0,0,0,0.035537027,0.105364081,0.00485145,0.999038491,0.365535248,0.127937337,0.031331593,0.005221932,0.026310114,6
5239,0,1.4,2.5,0.6,0.9,16,7.9,4.9,0.3,3.5,2.7,1.6,3,1535,45,27,27,1.9,18,16,4,0,1,6,1633.075634,661.6656516,0,5000,15.96712154,950.3438844,213.894095,68.56029224,395.6965756,0,0,0.5,0.5,0,0.624643729,0.128821023,0.085775835,1,0.236111111,0.170138889,0.045138889,0.020833333,0.04311994,5
1083,0,0.8,2.6,2.5,1.9,5,7.9,0,1.5,3.6,2.8,0,0.1,220,18,39,43,2.5,15,5,2,0,0,3,5668.984057,41.9266824,0,1983.445083,82.80115699,5000,330.7324108,80.63752129,3938.803348,0,0.5,0.166666667,0,0.333333333,0.042141353,0.082939234,0.015553996,1,0.510204082,0.102040816,0.040816327,0.020408163,0.016050561,7
2245,0,2.6,3.8,1.8,2.8,3,7,1.2,1.3,4.8,4,1,2,500,16,33,51,2.6,14,8,1,0,1,2,7092.19347,554.2056113,6.719623227,1354.606473,29.23695963,5000,1081.480173,66.01948226,4883.906734,0,0,0,0,0,0.004567839,0.000786339,0.283284931,0.99827731,0.353846154,0.117948718,0.015384615,0.020512821,0.02153129,5
2463,0,3.1,4,1.5,2.2,2,7,0.1,0.4,3.6,4.2,0,1.5,625,16,36,47,2.6,8,1,0,0,0,0,387.8264638,0,11.00966485,3053.911705,190.4530262,689.033947,2759.376212,432.4087712,294.5671304,0,0.033519553,0.053072626,0.173184358,0.558659218,0.106884946,0.132233049,0.08475643,0.947091342,0.519083969,0.114503817,0.022900763,0.030534351,0.001016882,9
1734,4,2.8,3.6,1.8,1.9,3,7,0.1,0.9,4.1,3.9,0,0.1,335,16,63,21,2.2,12,2,0,0,0,1,3452.011971,299.8477388,166.4901749,5000,163.4147287,5000,309.3572997,423.4783391,0,0,0,0.567567568,0.054054054,0.351351351,0,0.006828503,0.207757504,0.96371558,0.663636364,0.090909091,0.045454545,0,0.056520873,9
4312,0,1.4,1.4,4.3,2.1,16,4.3,1.8,0.3,2.9,2.3,1.4,1.3,370,41,31,27,2,17,11,2,0,1,4,5100.191784,0,239.2539238,2779.613696,254.5090354,5000,712.8924455,395.3900643,3163.910658,0,0.146464646,0.5,0.111111111,0.136363636,0.047241619,0.077434768,0.263252876,0.96837307,0.204081633,0.078231293,0.027210884,0.006802721,0.018451965,6
5992,0,0.6,0.6,3.4,1.1,10,7.1,1.6,0.2,2.7,1.3,2.7,2.9,1115,37,33,30,2.1,15,4,0,0,0,1,6624.842287,254.4794382,264.2503031,2985.545527,2.539456792,5000,1088.189068,279.0732362,3513.035823,0.01,0.181818182,0,0.818181818,0,0.021384194,0.070822118,0.014137938,0.985330388,0.296836983,0.250608273,0.02676399,0.01459854,0.05852126,8
5283,1,1.8,1.8,2.4,1.1,11,5.2,2.9,0.4,3.1,1.1,3.8,4.4,945,47,31,22,1.8,14,8,1,0,0,3,1973.50808,0,108.1357326,5000,49.30364142,317.1937367,139.617468,181.5345609,523.7962871,0.01,0.081081081,0.513513514,0.108108108,0.108108108,0.168645193,0.123067571,0.048020284,0.998641952,0.385569335,0.082299887,0.042841037,0.040586246,0.081375016,7
6367,0,2.1,2.1,2.1,1.5,12,4.1,2.8,0.3,3.6,1.5,4.3,3.4,1450,50,28,23,1.8,15,13,4,0,0,5,3400.884315,532.8754534,0,5000,47.70501062,2415.128314,1308.623054,102.0548152,2455.133589,0.01,0,0,0,0,0.289284333,0.144533873,0.095357606,0.998948005,0.20754717,0.188679245,0.04851752,0.013477089,0.116913712,6
4952,0,1.2,1.2,3.5,1.5,6,5,1.5,0.3,3.3,1.5,2.6,3.8,590,41,29,30,2,13,3,0,0,0,1,2287.603998,0,1.073116677,5000,27.0001194,1916.040419,299.4223491,247.1577742,1985.328165,0,0,0.878504673,0.004672897,0.056074766,0.013588435,0.406420889,0.002563292,0.999445792,0.204142012,0.106508876,0.059171598,0.026627219,0.134597019,7
6246,0,1.1,1.1,3.9,1.7,6,5.4,1.6,0.5,3.1,1.9,2.4,2.2,880,34,30,36,2.2,12,4,1,0,0,2,2690.755965,0,92.58432187,5000,0,3249.896491,316.0438255,236.1093471,1739.144534,0,0.057692308,0.615384615,0.038461538,0.173076923,0.014710304,0.034962926,0.008771869,0.996640933,0.409883721,0.25,0.01744186,0.014534884,0.113710275,8
4351,0,1.4,1.4,3.4,1.6,25,7.5,2.2,0.8,1.6,1.6,0,1.5,125,36,31,33,2,16,9,2,1,0,4,1185.37486,0,17.46206463,4555.173286,143.2477921,732.4883452,534.3868432,796.8841215,1197.247096,0,0,0.991847826,0,0.008152174,0.042815297,0.082140487,0.049578292,0.999816522,0.220472441,0.258858268,0.033464567,0,0.096217831,6
3523,0,2,2,2.9,1.8,4,3.4,1.3,0.9,3.9,1.9,3.5,3,600,32,39,29,2.1,10,1,0,0,0,0,1511.940255,0,9.543853395,4534.379524,47.65457163,327.0995358,146.0003945,390.0988185,1546.394095,0.01,0,0.982300885,0,0.004424779,0.096452256,0.246934861,0.11128685,0.9975,0.265,0.19,0.005,0.025,0.094093332,8
3717,0,1.6,1.6,3.3,1.6,6,4.2,1.6,0.4,3.6,1.7,2.7,3.2,915,50,31,19,1.8,15,6,1,0,0,3,1750.056118,0,39.66776037,4074.876594,13.86754168,237.9479616,460.075837,583.8389553,1757.46929,0,0,0.977578475,0,0.022421525,0.000403103,0.272816148,0.004409616,0.99918711,0.629464286,0.047619048,0.019345238,0.025297619,0.0406278,7
466,0,3.5,3.5,3.6,3.3,3,1.5,0.7,0.8,5.4,3.4,0,0,215,17,53,30,2.3,14,3,0,0,0,0,1434.90124,0,66.92303195,3659.816735,86.47965855,408.7554814,1246.64542,1258.96811,1180.695511,0,0.073150457,0.817955112,0.081463009,0,0.02666254,0.023784864,0.107201776,1,0.911111111,0,0.022222222,0.022222222,0.038379188,9
1942,0,3.1,3.1,1.7,2.5,6,2.1,0.8,1,4.7,2.6,1.2,1.1,515,21,35,44,2.5,10,2,0,0,0,0,351.0252011,0,59.55556653,5000,102.4575443,1150.243329,1265.634281,1018.417848,376.218959,0,0,0.997142857,0,0,0.157666624,0.166191198,9.20000638,1.034765013,0.358024691,0.189300412,0.016460905,0,0.010040008,8
7052,0,2.4,2.4,4.9,2.9,20,3,0,1.2,4.1,3,0,1,120,68,19,13,1.4,19,15,4,2,0,1,1502.247061,0,14.21640693,3332.332402,9.070124829,299.4663384,1584.263576,937.9521534,801.1976544,0,0.013357079,0.946571683,0.022261799,0.017809439,0.096523393,0.438676178,0.015562255,1,0.739307536,0.093686354,0.036659878,0.030549898,0.009548255,6
1318,0,2,2,4.4,2.4,4,4.1,0.6,1,3.7,2.5,0.5,0.5,155,24,54,22,2.1,13,3,0,1,0,0,4137.196679,658.7053096,0,5000,89.39606872,750.5300497,361.1598123,131.3764267,1265.302995,0,0,0.714285714,0,0.285714286,0.085926641,0.83554885,0.031390144,1,0.675516224,0.064896755,0.053097345,0,0.052200426,9
1057,0,2.7,2.7,5,3.1,3,1.7,0,1.7,4.5,3.2,0,0,120,6,19,75,3.4,10,3,0,0,0,2,3817.147318,606.8457394,80.41100839,5000,60.57470655,529.0580724,129.5956325,191.9880949,738.5066991,0,0.142857143,0.357142857,0,0.428571429,0.03102763,0.11118734,0.12192546,1,0.769230769,0,0.115384615,0.076923077,0.032860387,9
5149,0,1.2,1.2,4.1,1.9,23,5.9,2,0.2,2.8,2.1,2,2.2,530,44,19,37,2,19,22,4,1,1,9,543.8773822,0,64.55945175,4203.2044,160.9478543,1264.054009,1768.506551,1871.619447,583.2258559,0,0.323759791,0.362924282,0.028720627,0.25848564,0.10733022,0.0119189,0.016428677,0.998052498,0.172483221,0.158389262,0.024832215,0.008053691,0.014508551,5
1001,0,1.7,1.7,4.6,2.4,18,3,1.9,0.5,3.3,2.6,1,1.3,200,40,31,29,2,17,16,5,0,0,10,1031.164662,0,48.568968,4167.769649,238.9021107,892.9960431,1165.96719,1360.592397,1025.910135,0,0.006944444,0.076388889,0.875,0.024305556,0.365910229,0.002899793,0.011863765,0.999392037,0.422857143,0.074285714,0.034285714,0.005714286,0.019191942,6
2802,0,1.9,1.9,4.8,2.6,14,3.7,1.5,0.7,3.6,2.8,0.3,1.3,380,26,30,44,2.4,18,13,4,0,0,4,631.7273809,2548.740633,100.2363049,5000,103.9613021,422.7421077,1283.77817,715.8249505,0,0,0,0.571428571,0,0.428571429,0.249660029,0.304749664,0.00897635,0.997689537,0.210227273,0.096590909,0.034090909,0.022727273,0.018079628,6
5225,0,1.5,1.5,3.5,1.8,15,7,3,0.5,1.2,1.8,0.5,1.9,925,32,30,37,2.3,18,28,11,0,0,14,1810.385296,0,25.92214748,3098.538713,34.8985326,321.9627095,1133.490455,769.5079662,944.5699955,0,0.027272727,0.918181818,0,0,0.003846428,0.341107887,0.003417889,1,0.186893204,0.138349515,0.016990291,0.02184466,0.053689773,5
7504,0,1.4,1.4,3.1,1.6,10,9.9,3.1,0.5,0.9,1.6,0.3,1,615,48,27,25,1.8,21,10,3,0,1,1,1858.556068,0,33.92533304,5000,196.7675341,1202.534093,1169.524347,624.1751157,117.7076029,0,0.010723861,0.144772118,0.372654155,0.463806971,0.018860174,0.017973088,0.369611804,0.999328749,0.236148955,0.099000908,0.035422343,0.005449591,0.049378718,5
8918,0,1,1,2.9,1.2,14,9.2,3.7,0.4,1.4,1.2,0,1.6,1110,48,24,29,2,15,15,6,0,0,4,1703.592142,233.5616555,9.821706199,5000,14.46373475,827.6198498,750.2235316,317.1493155,0,0.01,0,0.470588235,0.176470588,0.352941176,0.037293319,0.068649205,0.063109904,1,0.290419162,0.184630739,0.017964072,0.003659348,0.090030502,6
3222,2,0.9,0.9,2.7,1.1,7,9.6,3.7,0.3,1.4,1.1,0,1,250,48,35,17,1.8,11,13,0,0,0,8,1526.506855,80.42253358,0,5000,38.52234599,383.2069467,668.4936955,121.1626831,178.7232369,0.02,0,0,0.4,0.6,0.104909063,0.020593573,0.126228845,0.998322218,0.298476927,0.049102069,0.015685383,0.009547624,0.019406791,6
3320,0,0.8,0.8,2.8,1.1,8,9.8,3.3,0.4,1.5,1.1,0,1.3,380,52,26,22,1.8,18,17,7,0,1,5,121.7432823,0,9.438631235,3175.848074,52.54413876,1674.224468,3923.980285,743.6173908,998.3312146,0.02,0.085034014,0.62244898,0.017006803,0.136054422,0.018704262,0.052541855,0.024646004,0.998545776,0.143712575,0.096512857,0.022895386,0.021838676,0.020514408,6
5723,0,1.7,1.7,3.9,2.1,3,4.8,0.9,1,1.7,2.1,0.2,1.1,955,18,27,55,2.8,12,16,3,0,1,9,339.3636929,0,0,4180.07805,12.61948229,2239.634278,3038.897043,1406.034858,782.8463803,0.01,0.508515815,0.163017032,0.04136253,0.265206813,0.039950772,0.087706895,0.24071323,0.971087843,0.446969697,0.287878788,0.035353535,0.005050505,0.02797154,7
3543,3,0.9,0.9,2.8,0.3,13,9.4,3,0.1,2.1,0.4,0.2,1.2,630,67,23,10,1.4,23,9,0,0,0,1,1587.656899,218.2879433,0,5000,25.72103744,2224.930675,2342.494073,365.7285523,1610.860853,0.12,0,0.666666667,0,0.333333333,0.118852067,0.04301787,0.010750148,0.979852302,0.047964027,0.049462903,0.023232576,0.032975269,0.012632276,5
6678,3,1.4,1.4,3,0.5,14,8.6,3.2,0.1,2.5,0.3,1.3,2.4,495,56,29,15,1.6,27,10,1,0,1,4,1274.254336,0,49.85943369,5000,192.117444,1926.010913,1978.928338,945.3084378,801.0526394,0.01,0.068771139,0.18940248,0.261555806,0.04735062,0.141226302,0.140537425,0.062279563,1.100739365,0.094552004,0.108059433,0.018910401,0.016659163,0.013587102,6
5294,0,1.1,1.1,3,0.5,11,7.8,3.6,0.2,2.5,0.6,3.2,3.9,670,60,25,15,1.6,19,5,1,0,1,1,1689.859869,0,139.1129113,5000,183.0806475,1546.753738,1628.718908,582.7052745,492.2974037,0.08,0.080862534,0.334231806,0.444743935,0.118598383,0.018945948,0.009318067,0.030459109,0.987915006,0.12112587,0.179633144,0.018975332,0.012333966,0.02187025,6
4936,1,1.4,1.4,2.8,0.8,13,6.1,3.3,0.2,2.8,0.8,4.3,4.5,750,53,27,21,1.8,20,13,3,1,1,5,1466.50936,0,15.21323601,5000,108.5399814,2167.572877,2189.124485,309.3771532,1547.403844,0.02,0,0.342281879,0.010067114,0.637583893,0.077641422,0.075211367,0.047345158,0.973364124,0.115485564,0.173753281,0.017322835,0.011548556,0.047464371,6
4471,0,2.2,24.9,2.6,2.1,6,3.1,1.3,0.5,3,25.1,1.7,3.9,2600,26,29,46,2.5,12,8,1,0,1,2,482.7264302,0,104.2289631,1043.032646,314.1823014,1049.617881,870.2573698,1123.103679,224.0427183,0.03,0,0,0,0,0.00154888,0.024589585,0.078944424,0.5,0,0,0,0,0.011305114,6
265,0,3.2,25.5,1.9,1.5,9,4,1.1,1,2.3,26,3.3,2.7,320,31,31,38,2.3,11,4,0,0,0,1,215.1391437,0,26.83082743,265.3978036,74.70563949,152.1046235,676.2563548,1536.593328,284.1320184,0,0,0,0,0,0.385696833,0.199494629,0.014774516,1,0.507246377,0.057971014,0.101449275,0,0.015367944,7
337,0,4.2,25.6,1.9,1.6,4,3.7,0.1,1.4,1.9,26.6,0.2,0.5,475,12,32,57,2.9,6,4,2,0,1,1,835.4026982,0,14.78315593,881.0477358,61.12739382,2215.444962,899.162441,1290.679873,548.2128534,0,0,0.018823529,0.910588235,0.028235294,0.021169838,0.002249138,0.096950144,0.999787982,0.343859649,0.052631579,0.126315789,0.007017544,0.06347686,9
3402,0,1.6,24.3,2.5,2.1,4,3.6,0.9,0.9,2.9,24.5,0,1.2,590,18,27,55,2.8,10,8,2,0,1,1,1112.776528,0,126.6730581,1044.416788,234.4350962,1565.437834,231.1820638,904.9135661,254.4150193,0,0.005714286,0.94,0.002857143,0.048571429,0.000806681,0.031702437,0.069913156,1,0.349282297,0.421052632,0.007177033,0.011961722,0.043578316,7
5377,0,3.5,24.4,0.7,0.6,8,4,3.5,0.5,1.1,25.5,1.1,1.6,1810,46,32,23,1.9,13,10,2,1,0,4,912.7797542,0,12.34379019,1063.55625,132.2954509,1948.90819,614.2931786,1276.260945,399.5838222,0,0.028169014,0.253521127,0.014084507,0.169014085,0.109455642,0.328776661,0.096832377,0.997711864,0.427835052,0.213917526,0.00257732,0.00257732,0.033022572,6
327,0,4.5,24.1,1.4,1.3,1,2.9,0.3,1.2,0.8,26.2,0,0.4,340,20,50,30,2.3,10,2,0,0,0,0,262.885192,0,53.76347364,1254.59805,53.54200971,3273.704274,657.8976855,1268.265609,210.468149,0.01,0.299684543,0.211356467,0.23659306,0.050473186,0.051728057,1.794785898,0.254922792,0.976190476,0.952380952,0,0,0,0.039949879,8
3064,0,4.3,23.2,1.2,1.5,6,2.6,2.8,0.5,1.7,25.3,0.8,1.6,1730,29,41,30,2.2,9,11,1,1,1,5,520.8032406,0,45.75968754,1600.651535,179.3991548,1896.358605,184.3484965,704.7106482,246.2815476,0,0,0,0,0,1.324683838,618.3972672,19.4729642,1,0.733766234,0.199134199,0.012987013,0,0.070036526,6
4909,0,2.2,24.6,2.5,2.2,13,3.8,0.9,0.8,3.1,24.8,1.3,1.2,2020,31,24,46,2.4,16,32,8,1,2,11,2089.071413,0,27.80915252,147.2319148,45.3935206,1690.351812,212.648039,239.065834,317.1986736,0,0,0,0,0,0.059665942,0.508437409,0.095202968,0.984993478,0.130733945,0.472477064,0.009174312,0.006880734,0.016943331,3
3925,0,3.2,24.4,0.9,0.5,7,4,3.6,0.2,1.3,25.2,2,2.5,1035,56,32,12,1.6,12,6,0,0,0,3,557.6356794,0,177.2176965,930.6912846,376.3735684,2634.561919,1164.20142,1341.534255,722.406658,0.03,0.245714286,0.045714286,0.057142857,0.051428571,0.115703348,0.074988622,0.139508668,0.989351238,0.083009079,0.055771725,0.031128405,0.007782101,0.019554887,6
3826,0,2.8,24.6,1.3,0.9,7,4,2.8,0.5,1.8,25,2.8,3.1,1390,41,34,25,2,9,7,3,0,1,2,287.715632,0,251.3043172,1134.602825,257.0653264,3056.229772,1008.451851,1402.955731,681.2888303,0,0,0,0,0,0.392856048,0.099724189,0.071006636,0.99216003,0.245967742,0.241935484,0.004032258,0.004032258,0.040436935,6
173,33,7.7,21.6,9.8,8.9,5,0.9,0,0.9,11.1,20.7,0.9,0.9,440,25,37,38,2.4,8,3,0,0,0,0,2226.853554,0,0,969.1584075,286.9496329,1453.077396,630.4259222,15.36716193,1400.650237,0.01,0.185185185,0,0.074074074,0.740740741,0.109998157,0.136112654,0.058013102,0.933635667,0.649122807,0.140350877,0.01754386,0.040935673,0.020390296,7
225,1,4,22.9,2.8,2.5,6,1.9,0,0.7,3.4,23.2,0.9,0.9,880,23,34,43,2.6,6,2,0,0,0,0,756.7432965,0,24.57101457,2220.246758,382.258262,3734.751581,305.4219694,483.6306125,1089.808107,0.01,0,0,0,0,0.04918122,0.195174821,0.530238376,0.977054149,0.467065868,0.161676647,0.011976048,0,0.003389605,7
287,30,5.4,22.7,8.6,8.2,3,0.3,0.9,0.5,9.1,21.7,0.7,0.7,785,21,39,39,2.5,6,2,0,0,0,0,2587.967155,264.0677274,61.46579811,1545.347414,34.29177907,876.5929125,1012.33479,0,1691.493109,0,0.2,0.4,0,0.4,0.196375992,0.401960479,0.040932457,0.989361702,0.460992908,0.326241135,0.375886525,0,0.056153232,7
90,16,4.3,25,7.5,6.3,5,0,0,2.7,8,24,0,1,170,22,42,36,2.5,6,2,0,0,0,1,3690.280756,0,138.951661,5000,124.6807401,4197.688823,199.9496606,254.5224133,873.2698042,0.02,0,0,0,0,0.066662871,0.279664061,0.022250941,0.976696068,0.477211796,0.034852547,0.002680965,0.00536193,0.019712375,8
232,26,1.1,23.4,4.3,3.9,4,1.1,0,0.6,4.8,23.4,0,0.8,850,22,41,37,2.4,7,4,1,1,1,0,3146.154588,0,0,856.34787,70.43613858,2311.554775,2338.336833,416.4406969,888.9064899,0.03,0.007017544,0,0.010526316,0.975438596,0.01718316,0.105598743,0.119188758,0.995238095,0.176190476,0.338095238,0,0.00952381,0.007977565,7
68,0,6.6,22.9,3.6,3.5,5,0.1,0,3,2.6,28.3,1.4,0.7,430,19,35,47,2.6,4,2,0,0,0,0,1759.205505,0,0,2136.190254,90.9422113,784.1797376,278.2867303,289.9172784,819.8675294,0.01,0,0.853211009,0,0.142201835,0.037111116,0.062987091,0.077823857,0.983869061,0.354368932,0.189320388,0.009708738,0.019417476,0.020452352,8
